Date,Open,High,Low,Close,Adj Close,Volume
2003-03-01,132.160004,132.160004,112.610001,123.730003,123.730003,0
2003-04-01,123.730003,131.470001,116.559998,124.690002,124.690002,0
2003-05-01,124.690002,144.729996,124.690002,141.520004,141.520004,0
2003-06-01,141.520004,157.820007,139.389999,149.449997,149.449997,0
2003-07-01,149.449997,170.649994,140.679993,164.039993,164.039993,0
2003-08-01,164.039993,199.460007,161.600006,193.789993,193.789993,0
2003-09-01,193.789993,213.880005,188.339996,195.339996,195.339996,0
2003-10-01,195.339996,223.919998,186.479996,216.160004,216.160004,0
2003-11-01,216.160004,249.149994,202.809998,248.429993,248.429993,0
2003-12-01,248.429993,258.600006,220.580002,242.929993,242.929993,0
2004-01-01,242.929993,258.019989,210.500000,215.630005,215.630005,0
2004-02-01,215.630005,242.199997,207.750000,224.800003,224.800003,0
2004-03-01,224.800003,238.279999,214.580002,235.889999,235.889999,0
2004-04-01,235.889999,240.809998,175.740005,178.779999,178.779999,0
2004-05-01,178.779999,203.449997,163.809998,199.929993,199.929993,0
2004-06-01,199.929993,203.179993,175.990005,188.940002,188.940002,0
2004-07-01,188.940002,201.589996,171.910004,186.050003,186.050003,0
2004-08-01,186.050003,211.210007,178.679993,207.389999,207.389999,0
2004-09-01,207.389999,231.679993,196.570007,231.380005,231.380005,0
2004-10-01,231.380005,239.899994,218.979996,233.600006,233.600006,0
2004-11-01,233.600006,248.179993,221.179993,236.940002,236.940002,0
2004-12-01,236.940002,239.800003,207.770004,215.330002,215.330002,0
2005-01-01,215.330002,215.330002,200.110001,201.570007,201.570007,406700
2005-02-01,201.570007,217.809998,190.449997,215.320007,215.320007,3728300
2005-03-01,215.320007,227.179993,195.279999,201.860001,201.860001,2563700
2005-04-01,201.860001,203.690002,175.320007,178.029999,178.029999,804900
2005-05-01,178.029999,186.820007,165.710007,185.779999,185.779999,595800
2005-06-01,185.779999,205.460007,181.669998,201.559998,201.559998,0
2005-07-01,201.559998,206.869995,191.619995,196.770004,196.770004,598000
2005-08-01,196.770004,219.339996,196.360001,205.990005,205.990005,0
2005-09-01,205.990005,250.330002,205.990005,245.190002,245.190002,0
2005-10-01,245.190002,245.779999,214.300003,222.839996,222.839996,0
2005-11-01,222.839996,256.730011,219.869995,243.440002,243.440002,0
2005-12-01,243.440002,281.220001,243.440002,276.899994,276.899994,0
2006-01-01,276.869995,349.480011,276.869995,342.429993,342.429993,0
2006-02-01,342.429993,348.339996,297.149994,305.869995,305.869995,0
2006-03-01,305.970001,345.209991,278.470001,336.320007,336.320007,0
2006-04-01,336.320007,385.369995,335.500000,378.790009,378.790009,0
2006-05-01,378.790009,401.690002,305.230011,333.809998,333.809998,0
2006-06-01,333.809998,342.679993,270.540009,337.179993,337.179993,0
2006-07-01,337.179993,353.500000,303.040009,329.209991,329.209991,0
2006-08-01,329.209991,354.160004,320.029999,348.940002,348.940002,0
2006-09-01,348.940002,369.380005,284.709991,300.480011,300.480011,0
2006-10-01,300.480011,319.399994,274.720001,318.839996,318.839996,0
2006-11-01,318.839996,356.450012,312.109985,355.540009,355.540009,0
2006-12-01,355.540009,362.529999,324.700012,338.239990,338.239990,0
2007-01-01,338.239990,341.130005,306.029999,336.010010,336.010010,0
2007-02-01,336.010010,362.579987,329.549988,339.799988,339.799988,0
2007-03-01,339.799988,346.549988,311.779999,337.660004,337.660004,0
2007-04-01,337.660004,369.690002,335.350006,339.600006,339.600006,0
2007-05-01,339.600006,351.850006,317.700012,334.200012,334.200012,0
2007-06-01,334.200012,344.070007,317.809998,329.350006,329.350006,0
2007-07-01,329.350006,372.200012,329.350006,345.040009,345.040009,0
2007-08-01,345.040009,349.630005,284.850006,327.239990,327.239990,0
2007-09-01,327.239990,402.269989,327.239990,392.970001,392.970001,0
2007-10-01,392.970001,435.529999,376.420013,435.079987,435.079987,0
2007-11-01,435.079987,463.059998,396.369995,406.209991,406.209991,0
2007-12-01,406.209991,423.609985,371.760010,409.369995,409.369995,0
2008-01-01,409.369995,489.489990,409.369995,459.000000,459.000000,0
2008-02-01,459.000000,499.119995,424.529999,486.070007,486.070007,0
2008-03-01,486.070007,519.679993,424.630005,438.420013,438.420013,0
2008-04-01,438.420013,475.600006,388.059998,401.899994,401.899994,0
2008-05-01,401.899994,459.480011,384.529999,421.790009,421.790009,0
2008-06-01,421.790009,458.320007,393.600006,449.880005,449.880005,0
2008-07-01,449.880005,479.350006,385.040009,403.929993,403.929993,0
2008-08-01,403.929993,409.440002,309.149994,344.070007,344.070007,0
2008-09-01,344.070007,359.790009,253.729996,314.239990,314.239990,0
2008-10-01,314.239990,330.500000,150.270004,193.869995,193.869995,0
2008-11-01,193.869995,248.070007,159.279999,247.399994,247.399994,0
2008-12-01,247.399994,311.380005,191.630005,302.410004,302.410004,0
2009-01-01,302.410004,318.760010,241.779999,300.100006,300.100006,0
2009-02-01,300.100006,327.839996,279.619995,289.850006,289.850006,0
2009-03-01,289.850006,340.130005,254.949997,324.730011,324.730011,0
2009-04-01,324.730011,343.269989,274.109985,298.540009,298.540009,0
2009-05-01,298.540009,404.529999,296.410004,398.059998,398.059998,0
2009-06-01,398.059998,404.559998,316.489990,339.730011,339.730011,0
2009-07-01,339.730011,366.910004,303.220001,360.399994,360.399994,0
2009-08-01,360.399994,380.760010,336.470001,357.220001,357.220001,0
2009-09-01,357.220001,448.309998,347.260010,418.649994,418.649994,0
2009-10-01,418.649994,458.850006,377.200012,390.890015,390.890015,0
2009-11-01,390.890015,494.380005,384.769989,474.679993,474.679993,0
2009-12-01,474.679993,516.159973,416.019989,429.910004,429.910004,0
2010-01-01,429.910004,475.320007,373.019989,374.040009,374.040009,0
2010-02-01,374.040009,419.390015,363.250000,404.179993,404.179993,0
2010-03-01,404.179993,433.989990,392.570007,406.950012,406.950012,0
2010-04-01,406.950012,472.700012,406.950012,463.730011,463.730011,0
2010-05-01,463.730011,502.149994,419.649994,453.649994,453.649994,0
2010-06-01,453.649994,501.220001,441.059998,475.220001,475.220001,0
2010-07-01,475.220001,475.220001,429.329987,442.640015,442.640015,0
2010-08-01,442.640015,496.380005,437.049988,487.890015,487.890015,0
2010-09-01,487.890015,516.270020,476.399994,509.880005,509.880005,0
2010-10-01,509.880005,536.880005,490.369995,522.229980,522.229980,0
2010-11-01,522.229980,588.150024,513.320007,550.000000,550.000000,0
2010-12-01,550.000000,598.359985,548.830017,573.320007,573.320007,0
2011-01-01,573.320007,578.799988,492.040009,506.170013,506.170013,0
2011-02-01,506.170013,565.549988,506.170013,563.950012,563.950012,0
2011-03-01,563.950012,582.969971,517.890015,573.130005,573.130005,0
2011-04-01,573.130005,609.219971,565.820007,592.500000,592.500000,0
2011-05-01,592.500000,592.500000,507.980011,552.549988,552.549988,0
2011-06-01,552.549988,554.849976,487.959991,521.559998,521.559998,0
2011-07-01,521.559998,587.289978,507.040009,543.609985,543.609985,0
2011-08-01,543.609985,608.210022,512.450012,598.320007,598.320007,0
2011-09-01,598.320007,638.590027,516.510010,526.190002,526.190002,0
2011-10-01,526.190002,585.000000,482.920013,566.090027,566.090027,0
2011-11-01,566.090027,614.619995,528.260010,584.780029,584.780029,0
2011-12-01,584.659973,590.719971,477.929993,498.730011,498.730011,0
2012-01-01,512.770020,554.380005,492.679993,541.239990,541.239990,0
2012-02-01,541.239990,554.919983,505.070007,529.700012,529.700012,0
2012-03-01,532.039978,539.619995,458.489990,472.899994,472.899994,0
2012-04-01,472.010010,484.929993,422.920013,443.269989,443.269989,0
2012-05-01,443.880005,449.049988,372.739990,416.450012,416.450012,0
2012-06-01,427.440002,464.760010,407.019989,427.769989,427.769989,0
2012-07-01,426.410004,444.000000,385.200012,409.279999,409.279999,0
2012-08-01,408.399994,460.950012,392.450012,458.420013,458.420013,0
2012-09-01,458.709991,529.799988,451.880005,513.809998,513.809998,0
2012-10-01,513.809998,523.190002,479.679993,506.329987,506.329987,0
2012-11-01,500.209991,501.950012,430.690002,450.320007,450.320007,0
2012-12-01,450.149994,451.480011,418.739990,444.220001,444.220001,0
2013-01-01,454.709991,455.350006,392.720001,393.630005,393.630005,0
2013-02-01,399.140015,408.250000,352.679993,354.269989,354.269989,0
2013-03-01,356.089996,364.260010,337.290009,357.109985,357.109985,0
2013-04-01,357.320007,357.500000,256.200012,283.779999,283.779999,0
2013-05-01,275.709991,291.070007,244.619995,274.549988,274.549988,0
2013-06-01,277.070007,284.209991,206.660004,228.089996,228.089996,0
2013-07-01,230.750000,263.040009,210.500000,248.759995,248.759995,0
2013-08-01,250.589996,283.230011,217.250000,253.800003,253.800003,0
2013-09-01,258.809998,260.470001,225.059998,229.910004,229.910004,0
2013-10-01,224.770004,252.429993,211.240005,236.669998,236.669998,0
2013-11-01,231.669998,234.809998,202.229996,208.919998,208.919998,0
2013-12-01,205.259995,206.990005,188.389999,197.699997,197.699997,0
2014-01-01,201.809998,224.330002,197.649994,216.770004,216.770004,0
2014-02-01,219.380005,248.429993,211.199997,237.770004,237.770004,0
2014-03-01,244.240005,261.359985,216.720001,219.169998,219.169998,0
2014-04-01,220.520004,236.199997,215.279999,225.669998,225.669998,0
2014-05-01,223.919998,229.910004,201.649994,206.149994,206.149994,0
2014-06-01,205.500000,242.529999,202.240005,240.470001,240.470001,0
2014-07-01,240.679993,251.759995,233.309998,233.889999,233.889999,0
2014-08-01,236.470001,251.830002,231.339996,245.529999,245.529999,0
2014-09-01,240.470001,240.470001,194.800003,195.580002,195.580002,0
2014-10-01,195.580002,202.229996,152.169998,156.220001,156.220001,0
2014-11-01,157.309998,181.330002,146.009995,162.789993,162.789993,0
2014-12-01,166.320007,179.600006,150.410004,164.029999,164.029999,0
2015-01-01,160.660004,211.229996,160.020004,201.820007,201.820007,0
2015-02-01,198.130005,205.919998,181.720001,192.139999,192.139999,0
2015-03-01,191.539993,192.550003,154.460007,159.600006,159.600006,0
2015-04-01,161.240005,187.169998,161.240005,179.979996,179.979996,0
2015-05-01,178.149994,186.940002,162.729996,166.820007,166.820007,0
2015-06-01,168.360001,169.339996,148.169998,149.740005,149.740005,0
2015-07-01,149.229996,153.169998,107.760002,111.730003,111.730003,0
2015-08-01,111.040001,133.110001,104.660004,115.029999,115.029999,0
2015-09-01,116.000000,118.470001,101.279999,108.419998,108.419998,0
2015-10-01,109.580002,139.550003,105.440002,122.699997,122.699997,0
2015-11-01,122.129997,125.230003,102.959999,110.790001,110.790001,0
2015-12-01,111.089996,121.510002,105.730003,111.180000,111.180000,0
2016-01-01,113.650002,123.809998,99.190002,120.800003,120.800003,0
2016-02-01,122.150002,172.710007,120.190002,167.490005,167.490005,0
2016-03-01,168.830002,189.130005,159.639999,178.240005,178.240005,0
2016-04-01,173.589996,233.460007,172.020004,233.460007,233.460007,0
2016-05-01,235.419998,236.229996,194.639999,201.320007,201.320007,0
2016-06-01,203.009995,247.610001,198.860001,246.600006,246.600006,0
2016-07-01,253.029999,276.329987,246.779999,274.320007,274.320007,0
2016-08-01,274.850006,286.049988,221.250000,221.679993,221.679993,0
2016-09-01,220.320007,250.910004,219.350006,231.139999,231.139999,0
2016-10-01,230.679993,232.119995,195.490005,212.279999,212.279999,0
2016-11-01,216.850006,226.270004,171.759995,178.080002,178.080002,0
2016-12-01,175.789993,194.750000,160.250000,182.309998,182.309998,0
2017-01-01,184.029999,213.649994,183.899994,207.449997,207.449997,0
2017-02-01,204.410004,222.979996,194.009995,196.089996,196.089996,0
2017-03-01,192.889999,205.419998,181.139999,197.229996,197.229996,0
2017-04-01,197.229996,216.559998,185.449997,191.929993,191.929993,0
2017-05-01,191.929993,203.610001,180.029999,192.509995,192.509995,0
2017-06-01,189.649994,204.550003,183.800003,185.710007,185.710007,0
2017-07-01,181.990005,197.649994,177.410004,196.149994,196.149994,0
2017-08-01,195.419998,213.860001,189.830002,212.539993,212.539993,0
2017-09-01,214.119995,220.220001,196.020004,196.500000,196.500000,0
2017-10-01,195.610001,205.350006,184.809998,186.139999,186.139999,0
2017-11-01,187.789993,191.080002,184.139999,185.300003,185.300003,0
2017-12-01,185.339996,193.729996,173.710007,192.309998,192.309998,0
2018-01-01,194.470001,209.360001,191.229996,196.440002,196.440002,0
2018-02-01,194.869995,197.910004,170.889999,171.869995,171.869995,0
2018-03-01,170.429993,179.750000,168.449997,175.410004,175.410004,0
2018-04-01,177.119995,186.410004,173.559998,178.470001,178.470001,0
2018-05-01,177.449997,183.690002,175.960007,180.039993,180.039993,0
2018-06-01,179.600006,182.240005,169.419998,174.520004,174.520004,0
2018-07-01,173.229996,182.559998,164.699997,166.360001,166.360001,0
2018-08-01,166.360001,166.860001,138.960007,143.229996,143.229996,0
2018-09-01,140.339996,148.130005,131.119995,141.070007,141.070007,0
2018-10-01,141.199997,158.929993,139.380005,142.820007,142.820007,0
2018-11-01,145.860001,152.419998,137.250000,145.039993,145.039993,0
2018-12-01,147.800003,164.039993,145.660004,160.580002,160.580002,0
2019-01-01,160.380005,170.429993,150.020004,170.389999,170.389999,0
2019-02-01,170.009995,180.220001,162.990005,168.270004,168.270004,0
2019-03-01,166.399994,178.520004,161.979996,169.949997,169.949997,0
2019-04-01,170.410004,174.550003,155.029999,156.740005,156.740005,0
2019-05-01,156.309998,157.970001,146.509995,157.080002,157.080002,0
2019-06-01,159.589996,198.360001,159.509995,194.119995,194.119995,0
2019-07-01,189.119995,215.559998,186.130005,199.399994,199.399994,0
2019-08-01,195.229996,237.339996,194.820007,228.240005,228.240005,0
2019-09-01,231.059998,235.830002,203.080002,207.279999,207.279999,0
