Date,Open,High,Low,Close,Adj Close,Volume
2001-07-01,21.820000,21.820000,20.620001,21.570000,11.692544,0
2001-08-01,21.730000,21.820000,20.990000,21.010000,11.388982,0
2001-09-01,20.680000,20.680000,16.850000,18.910000,10.250629,0
2001-10-01,18.610001,19.920000,18.610001,19.500000,10.570450,0
2001-11-01,19.740000,20.540001,19.740000,20.180000,10.939061,0
2001-12-01,19.990000,20.910000,19.670000,20.250000,10.977007,0
2002-01-01,20.270000,20.559999,19.000000,19.219999,10.652319,0
2002-02-01,19.280001,19.420000,18.719999,19.219999,10.652319,0
2002-03-01,19.410000,20.450001,19.410000,20.260000,11.228720,0
2002-04-01,20.450001,20.469999,19.750000,20.110001,11.145587,0
2002-05-01,20.170000,20.549999,19.900000,20.129999,11.156670,0
2002-06-01,20.040001,20.040001,18.379999,19.440001,10.774251,0
2002-07-01,19.490000,19.490000,15.670000,17.280001,9.577112,0
2002-08-01,16.610001,18.040001,16.160000,17.270000,9.571568,0
2002-09-01,16.549999,17.150000,14.690000,15.000000,8.313466,0
2002-10-01,15.630000,16.440001,14.550000,16.440001,9.111557,0
2002-11-01,16.340000,17.320000,16.340000,17.090000,9.471807,0
2002-12-01,17.240000,17.240000,15.800000,16.209999,8.984084,0
2003-01-01,16.510000,16.830000,15.080000,15.450000,8.775743,0
2003-02-01,15.710000,15.710000,14.600000,14.940000,8.486057,0
2003-03-01,15.080000,15.510000,13.640000,14.710000,8.355416,0
2003-04-01,14.890000,16.700001,14.890000,16.700001,9.485753,0
2003-05-01,16.770000,17.920000,16.770000,17.809999,10.116244,0
2003-06-01,18.100000,19.100000,17.980000,17.990000,10.218487,0
2003-07-01,17.820000,18.520000,17.730000,18.350000,10.422969,0
2003-08-01,18.160000,18.650000,18.100000,18.320000,10.405929,0
2003-09-01,18.410000,19.330000,18.410000,18.690001,10.616093,0
2003-10-01,19.059999,20.040001,19.059999,19.930000,11.320421,0
2003-11-01,20.010000,20.780001,19.830000,20.780001,11.803233,0
2003-12-01,21.059999,22.000000,20.940001,22.000000,12.496202,0
2004-01-01,22.190001,23.020000,22.190001,22.250000,12.918108,0
2004-02-01,22.320000,23.570000,22.320000,22.900000,13.295492,0
2004-03-01,23.180000,23.230000,21.530001,22.180000,12.877470,0
2004-04-01,22.580000,22.610001,22.000000,22.000000,12.772960,0
2004-05-01,22.080000,22.600000,21.250000,22.330000,12.964556,0
2004-06-01,22.240000,22.980000,22.240000,22.680000,13.167763,0
2004-07-01,22.600000,22.809999,21.719999,22.059999,12.807796,0
2004-08-01,22.030001,22.150000,21.590000,22.070000,12.813602,0
2004-09-01,22.250000,22.990000,22.250000,22.950001,13.324521,0
2004-10-01,23.299999,23.860001,23.049999,23.770000,13.800602,0
2004-11-01,24.020000,25.610001,24.020000,25.510000,14.810831,0
2004-12-01,25.840000,26.150000,25.139999,25.990000,15.089513,0
2005-01-01,25.889999,25.889999,25.020000,25.500000,15.143094,0
2005-02-01,25.650000,26.750000,25.610001,26.750000,15.885401,0
2005-03-01,26.809999,27.110001,25.840000,26.090000,15.493459,0
2005-04-01,26.070000,26.440001,25.299999,25.570000,15.184661,0
2005-05-01,25.490000,25.980000,25.299999,25.549999,15.172785,0
2005-06-01,25.719999,26.150000,25.570000,25.799999,15.321244,0
2005-07-01,25.809999,26.780001,25.570000,26.780001,15.903216,0
2005-08-01,27.010000,27.940001,26.809999,27.309999,16.217953,0
2005-09-01,27.770000,28.280001,27.440001,27.900000,16.568325,0
2005-10-01,27.750000,27.750000,26.299999,27.000000,16.033863,0
2005-11-01,27.020000,27.680000,26.900000,27.350000,16.241707,0
2005-12-01,27.750000,28.670000,27.700001,27.700001,16.449554,0
2006-01-01,28.580000,29.530001,28.459999,29.530001,17.977062,0
2006-02-01,29.740000,29.760000,28.950001,29.520000,17.970978,0
2006-03-01,29.850000,30.879999,29.400000,30.629999,18.646709,0
2006-04-01,30.830000,32.220001,30.620001,32.209999,19.608574,0
2006-05-01,32.349998,33.439999,30.500000,31.420000,19.127640,0
2006-06-01,31.570000,31.870001,28.950001,31.450001,19.145906,0
2006-07-01,31.719999,32.150002,29.870001,32.000000,19.480732,0
2006-08-01,31.709999,33.130001,31.709999,32.980000,20.077326,0
2006-09-01,33.180000,33.369999,32.230000,33.240002,20.235611,0
2006-10-01,33.349998,34.740002,33.340000,34.669998,21.106153,0
2006-11-01,34.669998,35.990002,34.619999,35.990002,21.909735,0
2006-12-01,35.910000,36.959999,35.740002,36.040001,21.940174,0
2007-01-01,36.419998,36.669998,35.430000,36.480000,22.778416,0
2007-02-01,36.919998,37.689999,36.119999,36.119999,22.553629,0
2007-03-01,35.750000,37.630001,34.759998,37.520000,23.427799,0
2007-04-01,37.869999,40.150002,37.869999,39.669998,24.770283,0
2007-05-01,39.730000,40.669998,39.470001,40.669998,25.394686,0
2007-06-01,40.990002,41.099998,39.169998,40.549999,25.319761,0
2007-07-01,40.990002,42.200001,38.639999,39.389999,24.595451,0
2007-08-01,39.410000,40.330002,36.709999,39.360001,24.576710,0
2007-09-01,39.770000,41.419998,38.599998,41.419998,25.862999,0
2007-10-01,41.880001,43.430000,41.169998,43.430000,27.118055,0
2007-11-01,42.160000,42.730000,40.060001,41.820000,26.112762,0
2007-12-01,41.630001,42.580002,39.330002,39.779999,24.838966,0
2008-01-01,39.529999,39.549999,34.250000,36.150002,23.280756,0
2008-02-01,36.639999,37.250000,34.230000,36.040001,23.209911,0
2008-03-01,35.959999,36.380001,34.520000,36.380001,23.428879,0
2008-04-01,37.450001,38.299999,36.810001,37.990002,24.465727,0
2008-05-01,38.290001,39.400002,38.130001,38.419998,24.742649,0
2008-06-01,37.959999,38.040001,34.650002,34.889999,22.469307,0
2008-07-01,34.509998,34.529999,32.619999,33.820000,21.780231,0
2008-08-01,33.419998,34.189999,31.830000,32.490002,20.923700,0
2008-09-01,32.139999,32.139999,27.309999,28.110001,18.102962,0
2008-10-01,28.129999,28.129999,18.570000,21.990000,14.161654,0
2008-11-01,21.950001,23.469999,17.320000,20.459999,13.176327,0
2008-12-01,18.570000,22.110001,18.570000,20.410000,13.144128,0
2009-01-01,20.799999,20.820000,17.010000,17.610001,12.212757,0
2009-02-01,17.350000,18.750000,15.750000,15.750000,10.922824,0
2009-03-01,14.820000,17.799999,14.340000,16.980000,11.775843,0
2009-04-01,17.320000,19.219999,17.320000,19.219999,13.329314,0
2009-05-01,19.450001,21.920000,19.450001,21.920000,15.201797,0
2009-06-01,22.520000,22.680000,20.709999,21.450001,14.875842,0
2009-07-01,21.850000,23.760000,20.389999,23.760000,16.477863,0
2009-08-01,24.459999,25.200001,23.350000,25.049999,17.372490,0
2009-09-01,24.299999,26.809999,24.299999,26.330000,18.260183,0
2009-10-01,25.559999,27.610001,25.299999,25.770000,17.871824,0
2009-11-01,26.000000,27.930000,25.790001,26.799999,18.586142,0
2009-12-01,27.590000,27.629999,25.900000,25.940001,17.989719,0
2010-01-01,26.620001,26.950001,24.309999,24.309999,17.503288,0
2010-02-01,24.790001,25.120001,23.200001,24.049999,17.316086,0
2010-03-01,24.180000,25.820000,24.180000,25.580000,18.417692,0
2010-04-01,26.090000,26.570000,24.629999,24.840000,17.884888,0
2010-05-01,24.860001,24.860001,20.969999,21.799999,15.696073,0
2010-06-01,21.660000,23.120001,20.920000,21.559999,15.523278,0
2010-07-01,21.850000,24.610001,21.809999,24.340000,17.524889,0
2010-08-01,25.270000,25.350000,23.040001,23.290001,16.768877,0
2010-09-01,24.219999,26.120001,24.160000,25.940001,18.676895,0
2010-10-01,26.200001,27.410000,25.840000,27.150000,19.548096,0
2010-11-01,27.070000,28.340000,24.980000,24.980000,17.985689,0
2010-12-01,25.799999,27.250000,25.799999,26.200001,18.864096,0
2011-01-01,26.299999,27.510000,25.530001,27.120001,20.288250,0
2011-02-01,27.860001,28.180000,27.469999,28.040001,20.976498,0
2011-03-01,27.690001,28.120001,25.790001,27.780001,20.781992,0
2011-04-01,28.240000,30.059999,27.740000,30.059999,22.487642,0
2011-05-01,30.030001,30.030001,27.740000,29.150000,21.806877,0
2011-06-01,28.540001,28.719999,26.940001,28.549999,21.358021,0
2011-07-01,28.860001,28.860001,26.790001,27.490000,20.565046,0
2011-08-01,27.040001,27.040001,22.910000,24.719999,18.492828,0
2011-09-01,24.580000,24.580000,21.059999,21.879999,16.368252,0
2011-10-01,21.190001,25.950001,21.190001,24.480000,18.313290,0
2011-11-01,23.490000,24.530001,21.320000,23.670000,17.707335,0
2011-12-01,23.510000,23.780001,21.780001,22.160000,16.577719,0
2012-01-01,22.930000,23.610001,22.070000,23.340000,18.276421,0
2012-02-01,23.850000,24.940001,23.850000,24.650000,19.302216,0
2012-03-01,24.940001,25.270000,23.730000,24.690001,19.333538,0
2012-04-01,25.049999,25.049999,23.150000,24.110001,18.879374,0
2012-05-01,24.260000,24.260000,21.200001,21.230000,16.624186,0
2012-06-01,20.780001,22.870001,20.780001,22.870001,17.908388,0
2012-07-01,23.090000,23.270000,21.690001,23.030001,18.033676,0
2012-08-01,22.980000,24.330000,22.680000,24.059999,18.840219,0
2012-09-01,23.990000,25.969999,23.990000,24.299999,19.028152,0
2012-10-01,24.570000,25.440001,24.340000,24.690001,19.767765,0
2012-11-01,24.930000,25.299999,23.709999,25.299999,20.256155,0
2012-12-01,25.340000,26.200001,25.340000,26.000000,20.816603,0
2013-01-01,26.459999,27.459999,26.180000,27.309999,22.020208,0
2013-02-01,27.549999,27.549999,26.129999,26.440001,21.318724,0
2013-03-01,26.360001,27.240000,26.190001,26.410000,21.294529,0
2013-04-01,26.350000,27.549999,25.959999,27.549999,22.310650,0
2013-05-01,27.490000,28.320000,27.469999,27.549999,22.310650,0
2013-06-01,27.790001,27.920000,25.350000,25.879999,20.958242,0
2013-07-01,26.160000,27.900000,25.889999,27.790001,22.938128,0
2013-08-01,27.980000,28.510000,27.430000,27.430000,22.640980,0
2013-09-01,27.790001,29.950001,27.790001,29.219999,24.118467,0
2013-10-01,29.459999,30.799999,28.770000,30.420000,25.192871,0
2013-11-01,30.240000,30.760000,30.040001,30.760000,25.474453,0
2013-12-01,30.520000,31.440001,29.709999,31.440001,26.037605,0
2014-01-01,30.879999,31.690001,30.170000,30.170000,25.081949,0
2014-02-01,29.680000,32.340000,29.680000,32.340000,26.885986,0
2014-03-01,31.500000,32.439999,30.830000,31.650000,26.312355,0
2014-04-01,31.900000,32.459999,31.260000,32.459999,27.387873,0
2014-05-01,32.480000,32.720001,32.209999,32.709999,27.598810,0
2014-06-01,32.709999,33.080002,32.070000,32.189999,27.160057,0
2014-07-01,32.450001,32.660000,30.870001,30.870001,26.459681,0
2014-08-01,30.629999,31.240000,30.040001,31.059999,26.622532,0
2014-09-01,31.020000,31.290001,29.690001,29.690001,25.448265,0
2014-10-01,29.350000,29.350000,27.299999,29.049999,25.007967,0
2014-11-01,28.680000,29.870001,28.610001,29.670000,25.541700,0
2014-12-01,29.670000,29.670000,27.610001,28.190001,24.267632,0
2015-01-01,28.049999,28.770000,26.969999,28.299999,24.488363,0
2015-02-01,28.580000,30.100000,28.580000,30.020000,25.976706,0
2015-03-01,30.030001,30.110001,28.600000,29.129999,25.206575,0
2015-04-01,29.360001,30.719999,29.360001,30.360001,26.411257,0
2015-05-01,30.500000,31.330000,30.040001,30.410000,26.454752,0
2015-06-01,30.219999,30.920000,28.980000,28.980000,25.210747,0
2015-07-01,29.160000,30.090000,28.040001,29.709999,26.239477,0
2015-08-01,29.770000,30.049999,27.010000,27.620001,24.393616,0
2015-09-01,26.950001,28.010000,25.860001,26.379999,23.298462,0
2015-10-01,26.350000,28.240000,26.350000,27.980000,24.815903,0
2015-11-01,28.230000,28.230000,26.910000,27.620001,24.496613,0
2015-12-01,27.799999,27.799999,26.320000,26.850000,23.813688,0
2016-01-01,26.340000,26.340000,23.920000,25.270000,22.496304,0
2016-02-01,25.290001,25.290001,23.490000,24.559999,21.864233,0
2016-03-01,25.139999,26.250000,25.139999,26.059999,23.199593,0
2016-04-01,25.879999,27.080000,25.360001,26.799999,23.986259,0
2016-05-01,27.030001,27.030001,25.870001,26.650000,23.852005,0
2016-06-01,26.620001,27.160000,23.219999,24.990000,22.366291,0
2016-07-01,25.129999,25.950001,24.150000,25.950001,23.667027,0
2016-08-01,25.700001,26.549999,25.500000,26.139999,23.840315,0
2016-09-01,26.290001,26.850000,25.590000,26.160000,23.858555,0
2016-10-01,26.160000,26.250000,25.270000,25.270000,23.162174,0
2016-11-01,25.190001,25.280001,24.490000,24.690001,22.630560,0
2016-12-01,24.639999,25.840000,24.639999,25.750000,23.602139,0
2017-01-01,25.840000,26.780001,25.840000,26.500000,24.394480,0
2017-02-01,26.610001,26.879999,26.400000,26.670000,24.550980,0
2017-03-01,26.940001,27.709999,26.690001,27.650000,25.453112,0
2017-04-01,27.530001,28.850000,27.459999,28.790001,26.635422,0
2017-05-01,28.809999,30.250000,28.809999,30.170000,27.912146,0
2017-06-01,30.320000,30.540001,29.450001,29.530001,27.320045,0
2017-07-01,29.610001,30.469999,29.510000,30.420000,28.527458,0
2017-08-01,30.600000,30.740000,30.020000,30.459999,28.564970,0
2017-09-01,30.510000,31.309999,30.410000,31.309999,29.362091,0
2017-10-01,31.250000,31.600000,31.129999,31.440001,29.590258,0
2017-11-01,31.450001,31.500000,30.730000,31.480000,29.627903,0
2017-12-01,31.330000,31.780001,31.129999,31.780001,29.910252,0
2018-01-01,32.000000,34.060001,32.000000,33.529999,31.715565,0
2018-02-01,33.590000,33.590000,30.920000,31.480000,29.776499,0
2018-03-01,31.200001,32.009998,30.639999,31.230000,29.540030,0
2018-04-01,30.910000,32.400002,30.910000,31.920000,30.324835,0
2018-05-01,31.740000,32.369999,30.719999,31.070000,29.517311,0
2018-06-01,31.360001,31.809999,29.820000,30.160000,28.652788,0
2018-07-01,29.900000,31.160000,29.900000,31.160000,30.173508,0
2018-08-01,30.969999,30.969999,29.370001,30.320000,29.360100,0
2018-09-01,30.040001,30.830000,29.520000,30.240000,29.282635,0
2018-10-01,30.250000,30.250000,27.139999,27.850000,27.065243,0
2018-11-01,28.280001,28.680000,27.110001,27.620001,26.841724,0
2018-12-01,27.940001,27.940001,25.510000,26.170000,25.432585,0
2019-01-01,25.990000,27.910000,25.780001,27.889999,27.268206,0
2019-02-01,27.930000,28.809999,27.570000,28.740000,28.099255,0
2019-03-01,28.920000,29.600000,28.340000,28.799999,28.157919,0
2019-04-01,29.139999,29.910000,29.139999,29.910000,29.395891,0
2019-05-01,29.730000,29.850000,28.240000,28.240000,27.754595,0
2019-06-01,28.500000,29.520000,28.500000,29.520000,29.012594,0
2019-07-01,29.549999,29.889999,28.700001,28.700001,28.700001,0
2019-08-01,28.730000,28.730000,27.360001,28.219999,28.219999,0
2019-09-01,28.150000,29.320000,28.150000,29.010000,29.010000,0
